run,repeat,sweep,dtype,size,seconds
62733194,0,batch,f16,2,0.000234802097
62733194,1,batch,f16,2,0.00023275363
62733194,2,batch,f16,2,0.000231969233
62733194,3,batch,f16,2,0.000233596355
62733194,4,batch,f16,2,0.000233241823
62733194,5,batch,f16,2,0.000232885764
62733194,6,batch,f16,2,0.000231996395
62733194,7,batch,f16,2,0.000236538704
62733194,8,batch,f16,2,0.000212642367
62733194,9,batch,f16,2,0.000234311046
62733194,10,batch,f16,2,0.000215632198
62733194,11,batch,f16,2,0.000223423416
62733193,0,batch,f16,1,0.000226107073
62733193,1,batch,f16,1,0.000235527358
62733193,2,batch,f16,1,0.000236065346
62733193,3,batch,f16,1,0.000236141402
62733193,4,batch,f16,1,0.000234954196
62733193,5,batch,f16,1,0.000236252351
62733193,6,batch,f16,1,0.000234841287
62733193,7,batch,f16,1,0.000256166219
62733193,8,batch,f16,1,0.000214840815
62733193,9,batch,f16,1,0.000207007312
62733193,10,batch,f16,1,0.000250110288
62733193,11,batch,f16,1,0.000203774098
62733209,0,batch,f16,8,0.00020978632
62733209,1,batch,f16,8,0.000234795119
62733209,2,batch,f16,8,0.000234957176
62733209,3,batch,f16,8,0.000215594035
62733209,4,batch,f16,8,0.000232831656
62733209,5,batch,f16,8,0.000220022284
62733209,6,batch,f16,8,0.000216451
62733209,7,batch,f16,8,0.000219703686
62733209,8,batch,f16,8,0.00021380981
62733209,9,batch,f16,8,0.000215998216
62733209,10,batch,f16,8,0.000212509944
62733209,11,batch,f16,8,0.000211761073
62733208,0,batch,f16,4,0.000238189951
62733208,1,batch,f16,4,0.000238700486
62733208,2,batch,f16,4,0.000236260301
62733208,3,batch,f16,4,0.000217805677
62733208,4,batch,f16,4,0.000214674324
62733208,5,batch,f16,4,0.000213844854
62733208,6,batch,f16,4,0.000219406378
62733208,7,batch,f16,4,0.000220891368
62733208,8,batch,f16,4,0.000216143389
62733208,9,batch,f16,4,0.000215076167
62733208,10,batch,f16,4,0.000251554835
62733208,11,batch,f16,4,0.000219051065
62733217,0,batch,f16,32,0.000230918997
62733217,1,batch,f16,32,0.000236366093
62733217,2,batch,f16,32,0.00022623168
62733217,3,batch,f16,32,0.000215831282
62733217,4,batch,f16,32,0.000215004483
62733217,5,batch,f16,32,0.000215770708
62733217,6,batch,f16,32,0.00021301135
62733217,7,batch,f16,32,0.000214346143
62733217,8,batch,f16,32,0.000213509948
62733217,9,batch,f16,32,0.000223449658
62733217,10,batch,f16,32,0.000216997279
62733217,11,batch,f16,32,0.000217847792
62733216,0,batch,f16,16,0.00023737636
62733216,1,batch,f16,16,0.000235600427
62733216,2,batch,f16,16,0.000215243262
62733216,3,batch,f16,16,0.000212442428
62733216,4,batch,f16,16,0.000217291735
62733216,5,batch,f16,16,0.000212633305
62733216,6,batch,f16,16,0.000214775266
62733216,7,batch,f16,16,0.000212332892
62733216,8,batch,f16,16,0.000221262116
62733216,9,batch,f16,16,0.000215800835
62733216,10,batch,f16,16,0.000214997732
62733216,11,batch,f16,16,0.000214296325
62733223,0,batch,f16,128,0.000224464877
62733223,1,batch,f16,128,0.000237961614
62733223,2,batch,f16,128,0.000235131908
62733223,3,batch,f16,128,0.000235282516
62733223,4,batch,f16,128,0.000237219297
62733223,5,batch,f16,128,0.000213437575
62733223,6,batch,f16,128,0.000213119293
62733223,7,batch,f16,128,0.000213755672
62733223,8,batch,f16,128,0.000213695062
62733223,9,batch,f16,128,0.000214820371
62733223,10,batch,f16,128,0.000216518254
62733223,11,batch,f16,128,0.000216739332
62733222,0,batch,f16,64,0.000241341323
62733222,1,batch,f16,64,0.000239939333
62733222,2,batch,f16,64,0.000216401241
62733222,3,batch,f16,64,0.000213797455
62733222,4,batch,f16,64,0.000213220844
62733222,5,batch,f16,64,0.000213105087
62733222,6,batch,f16,64,0.000213121612
62733222,7,batch,f16,64,0.000214807399
62733222,8,batch,f16,64,0.000215142566
62733222,9,batch,f16,64,0.000220401739
62733222,10,batch,f16,64,0.000217371685
62733222,11,batch,f16,64,0.000218207776
62733228,0,batch,f16,256,0.000238582221
62733228,1,batch,f16,256,0.000239701609
62733228,2,batch,f16,256,0.000215100587
62733228,3,batch,f16,256,0.000216694491
62733228,4,batch,f16,256,0.000217817909
62733228,5,batch,f16,256,0.000221042
62733228,6,batch,f16,256,0.000222698697
62733228,7,batch,f16,256,0.000220945072
62733228,8,batch,f16,256,0.000217303924
62733228,9,batch,f16,256,0.000220792386
62733228,10,batch,f16,256,0.000215875188
62733228,11,batch,f16,256,0.000216930833
62733229,0,batch,f16,512,0.000231492723
62733229,1,batch,f16,512,0.000233225327
62733229,2,batch,f16,512,0.000212543
62733229,3,batch,f16,512,0.000212072359
62733229,4,batch,f16,512,0.000211535454
62733229,5,batch,f16,512,0.00021657547
62733229,6,batch,f16,512,0.000216402347
62733229,7,batch,f16,512,0.00021357275
62733229,8,batch,f16,512,0.000212770264
62733229,9,batch,f16,512,0.000215625148
62733229,10,batch,f16,512,0.000209906018
62733229,11,batch,f16,512,0.000210928546
62733238,0,batch,f16,1024,0.000203932041
62733238,1,batch,f16,1024,0.000235282961
62733238,2,batch,f16,1024,0.000212844855
62733238,3,batch,f16,1024,0.000211623212
62733238,4,batch,f16,1024,0.000213802223
62733238,5,batch,f16,1024,0.000212677149
62733238,6,batch,f16,1024,0.000218268608
62733238,7,batch,f16,1024,0.000216181362
62733238,8,batch,f16,1024,0.000214986327
62733238,9,batch,f16,1024,0.000211727839
62733238,10,batch,f16,1024,0.000213786251
62733238,11,batch,f16,1024,0.000212577539
62733239,0,batch,f16,2048,0.000235827715
62733239,1,batch,f16,2048,0.00023429665
62733239,2,batch,f16,2048,0.000217114176
62733239,3,batch,f16,2048,0.000216160195
62733239,4,batch,f16,2048,0.000215970084
62733239,5,batch,f16,2048,0.000218796921
62733239,6,batch,f16,2048,0.000224347047
62733239,7,batch,f16,2048,0.000220625967
62733239,8,batch,f16,2048,0.000214837244
62733239,9,batch,f16,2048,0.00021597555
62733239,10,batch,f16,2048,0.000249964682
62733239,11,batch,f16,2048,0.00025035161
62733242,0,batch,f16,4096,0.000239570222
62733242,1,batch,f16,4096,0.000238966394
62733242,2,batch,f16,4096,0.000219207557
62733242,3,batch,f16,4096,0.000218601361
