run,repeat,sweep,dtype,size,seconds
62701004,0,batch,f16,1,0.000974911643
62701004,1,batch,f16,1,0.00101045404
62701004,2,batch,f16,1,0.000989445886
62701004,3,batch,f16,1,0.00100879916
62701004,4,batch,f16,1,0.000993768279
62701004,5,batch,f16,1,0.000993340881
62701004,6,batch,f16,1,0.00103038075
62701004,7,batch,f16,1,0.000996193635
62701004,8,batch,f16,1,0.000999259511
62701004,9,batch,f16,1,0.00100025824
62701004,10,batch,f16,1,0.000981001114
62701004,11,batch,f16,1,0.000988701364
62701015,0,batch,f16,2,0.00102793602
62701015,1,batch,f16,2,0.00102690249
62701015,2,batch,f16,2,0.00103818352
62701015,3,batch,f16,2,0.00102804672
62701015,4,batch,f16,2,0.00101031563
62701015,5,batch,f16,2,0.000986590789
62701015,6,batch,f16,2,0.000964815721
62701015,7,batch,f16,2,0.000923408468
62701015,8,batch,f16,2,0.0009541923
62701015,9,batch,f16,2,0.000969932329
62701015,10,batch,f16,2,0.00100705149
62701015,11,batch,f16,2,0.00100924269
62701023,0,batch,f16,4,0.000982617
62701023,1,batch,f16,4,0.000939688553
62701023,2,batch,f16,4,0.000983994881
62701023,3,batch,f16,4,0.000978657442
62701023,4,batch,f16,4,0.00101338344
62701023,5,batch,f16,4,0.00101409833
62701023,6,batch,f16,4,0.000997721523
62701023,7,batch,f16,4,0.000994673817
62701023,8,batch,f16,4,0.001015235
62701023,9,batch,f16,4,0.000987351953
62701023,10,batch,f16,4,0.000991744691
62701023,11,batch,f16,4,0.00100913322
62701031,0,batch,f16,8,0.00099020334
62701031,1,batch,f16,8,0.000897031966
62701031,2,batch,f16,8,0.000928337902
62701031,3,batch,f16,8,0.000992054862
62701031,4,batch,f16,8,0.000979015511
62701031,5,batch,f16,8,0.000946301444
62701031,6,batch,f16,8,0.000996151222
62701031,7,batch,f16,8,0.0009954212
62701031,8,batch,f16,8,0.00101457465
62701031,9,batch,f16,8,0.00102161833
62701031,10,batch,f16,8,0.000971266731
62701031,11,batch,f16,8,0.00101781288
62701041,0,batch,f16,16,0.000895677975
62701041,1,batch,f16,16,0.00100431185
62701041,2,batch,f16,16,0.000995154481
62701041,3,batch,f16,16,0.000991610833
62701041,4,batch,f16,16,0.000942708155
62701041,5,batch,f16,16,0.000941443491
62701041,6,batch,f16,16,0.000952966965
62701041,7,batch,f16,16,0.000989458261
62701041,8,batch,f16,16,0.00100986698
62701041,9,batch,f16,16,0.000959798432
62701041,10,batch,f16,16,0.00100598547
62701041,11,batch,f16,16,0.000998403136
62701099,0,batch,f16,32,0.000909697091
62701099,1,batch,f16,32,0.000926809053
62701099,2,batch,f16,32,0.000947223859
62701099,3,batch,f16,32,0.000950008874
62701099,4,batch,f16,32,0.00101742776
62701099,5,batch,f16,32,0.000943938663
62701099,6,batch,f16,32,0.00101199247
62701099,7,batch,f16,32,0.00103014097
62701099,8,batch,f16,32,0.00101837182
62701099,9,batch,f16,32,0.00099678554
62701099,10,batch,f16,32,0.00103295816
62701099,11,batch,f16,32,0.000994058205
62701104,0,batch,f16,64,0.000957275327
62701104,1,batch,f16,64,0.000939383969
62701104,2,batch,f16,64,0.00100185998
62701104,3,batch,f16,64,0.00101445722
62701104,4,batch,f16,64,0.00104439605
62701104,5,batch,f16,64,0.000975542278
62701104,6,batch,f16,64,0.0009819653
62701104,7,batch,f16,64,0.00100134899
62701104,8,batch,f16,64,0.000992015905
62701104,9,batch,f16,64,0.00101016977
62701104,10,batch,f16,64,0.00102252905
62701104,11,batch,f16,64,0.00102934169
62701110,0,batch,f16,128,0.0010221671
62701110,1,batch,f16,128,0.00101582326
62701110,2,batch,f16,128,0.00100469423
62701110,3,batch,f16,128,0.00101239468
62701110,4,batch,f16,128,0.00100710482
62701110,5,batch,f16,128,0.000985318018
62701110,6,batch,f16,128,0.000990882143
62701110,7,batch,f16,128,0.000991857675
62701110,8,batch,f16,128,0.00101689048
62701110,9,batch,f16,128,0.00100866344
62701110,10,batch,f16,128,0.0010225032
62701110,11,batch,f16,128,0.00101231851
62701111,0,batch,f16,256,0.00092585389
62701111,1,batch,f16,256,0.0009567585
62701111,2,batch,f16,256,0.00101184935
62701111,3,batch,f16,256,0.00100266182
62701111,4,batch,f16,256,0.0009885595
62701111,5,batch,f16,256,0.000979666238
62701111,6,batch,f16,256,0.000876509915
62701111,7,batch,f16,256,0.000987762087
62701111,8,batch,f16,256,0.00101625758
62701111,9,batch,f16,256,0.000989463898
62701111,10,batch,f16,256,0.00100158778
62701111,11,batch,f16,256,0.00096795586
62701119,0,batch,f16,512,0.00100134213
62701119,1,batch,f16,512,0.000977856887
62701119,2,batch,f16,512,0.00100337776
62701119,3,batch,f16,512,0.000900424398
62701119,4,batch,f16,512,0.0010060661
62701119,5,batch,f16,512,0.000986887818
62701119,6,batch,f16,512,0.000988701057
62701119,7,batch,f16,512,0.00100747348
62701119,8,batch,f16,512,0.000975802354
62701119,9,batch,f16,512,0.000999500046
62701119,10,batch,f16,512,0.000971667058
62701119,11,batch,f16,512,0.000982227
62701139,0,batch,f16,1024,0.000970200164
62701139,1,batch,f16,1024,0.000992533642
62701139,2,batch,f16,1024,0.00100219282
62701139,3,batch,f16,1024,0.00100003743
62701139,4,batch,f16,1024,0.00102272425
62701139,5,batch,f16,1024,0.00101061569
62701139,6,batch,f16,1024,0.000984401267
62701139,7,batch,f16,1024,0.00099455825
62701139,8,batch,f16,1024,0.000233030048
62701139,9,batch,f16,1024,0.000938206214
62701139,10,batch,f16,1024,0.000960631722
