run,repeat,sweep,dtype,size,seconds
62686488,0,batch,f16,1,0.000217958522
62686488,1,batch,f16,1,0.000218237132
62686488,2,batch,f16,1,0.000213965231
62686488,3,batch,f16,1,0.000215752108
62686488,4,batch,f16,1,0.000214905199
62686488,5,batch,f16,1,0.000205150975
62686488,6,batch,f16,1,0.000207101035
62686488,7,batch,f16,1,0.000214565355
62686488,8,batch,f16,1,0.000217623792
62686488,9,batch,f16,1,0.000213172887
62686488,10,batch,f16,1,0.000214938277
62686488,11,batch,f16,1,0.000210598033
62686489,0,batch,f16,2,0.000326357063
62686489,1,batch,f16,2,0.000233945294
62686489,2,batch,f16,2,0.000217997476
62686489,3,batch,f16,2,0.00021059911
62686489,4,batch,f16,2,0.000211065711
62686489,5,batch,f16,2,0.000237005109
62686489,6,batch,f16,2,0.000228854518
62686489,7,batch,f16,2,0.000222203426
62686489,8,batch,f16,2,0.000212731868
62686489,9,batch,f16,2,0.000233228674
62686489,10,batch,f16,2,0.000220877316
62686489,11,batch,f16,2,0.000215345785
62686528,0,batch,f16,4,0.000215995286
62686528,1,batch,f16,4,0.000216081694
62686528,2,batch,f16,4,0.000219547547
62686528,3,batch,f16,4,0.000214178505
62686528,4,batch,f16,4,0.0002046063
62686528,5,batch,f16,4,0.000191957466
62686528,6,batch,f16,4,0.000203968655
62686528,7,batch,f16,4,0.000210781941
62686528,8,batch,f16,4,0.000254587446
62686528,9,batch,f16,4,0.000223070266
62686528,10,batch,f16,4,0.000217938175
62686528,11,batch,f16,4,0.00023032416
62686529,0,batch,f16,8,0.000220954809
62686529,1,batch,f16,8,0.000220604455
62686529,2,batch,f16,8,0.000224879982
62686529,3,batch,f16,8,0.000220816109
62686529,4,batch,f16,8,0.000222435167
62686529,5,batch,f16,8,0.000220185779
62686529,6,batch,f16,8,0.000220740795
62686529,7,batch,f16,8,0.000211113129
62686529,8,batch,f16,8,0.000221222177
62686529,9,batch,f16,8,0.000232572268
62686529,10,batch,f16,8,0.000249132488
62686529,11,batch,f16,8,0.000226455717
62686537,0,batch,f16,16,0.000217653181
62686537,1,batch,f16,16,0.000213351291
62686537,2,batch,f16,16,0.000207014472
62686537,3,batch,f16,16,0.000217174009
62686537,4,batch,f16,16,0.000216361749
62686537,5,batch,f16,16,0.000216586945
62686537,6,batch,f16,16,0.000215438598
62686537,7,batch,f16,16,0.000214753655
62686537,8,batch,f16,16,0.000208402279
62686537,9,batch,f16,16,0.000265202967
62686537,10,batch,f16,16,0.000265508301
62686537,11,batch,f16,16,0.000223970582
62686538,0,batch,f16,32,0.00023593885
62686538,1,batch,f16,32,0.000234125437
62686538,2,batch,f16,32,0.000233695629
62686538,3,batch,f16,32,0.000222342041
62686538,4,batch,f16,32,0.000221895589
62686538,5,batch,f16,32,0.000219199131
62686538,6,batch,f16,32,0.000222939094
62686538,7,batch,f16,32,0.000222342268
62686538,8,batch,f16,32,0.000221700447
62686538,9,batch,f16,32,0.000224246914
62686538,10,batch,f16,32,0.000227590164
62686538,11,batch,f16,32,0.000242363378
62686553,0,batch,f16,64,0.000221932685
62686553,1,batch,f16,64,0.000220920623
62686553,2,batch,f16,64,0.000219526154
62686553,3,batch,f16,64,0.00021196635
62686553,4,batch,f16,64,0.000219440317
62686553,5,batch,f16,64,0.000221756002
62686553,6,batch,f16,64,0.000223017416
62686553,7,batch,f16,64,0.000262228193
62686553,8,batch,f16,64,0.000249575986
62686553,9,batch,f16,64,0.000244382956
62686553,10,batch,f16,64,0.000241974013
62686553,11,batch,f16,64,0.00022460143
62686554,0,batch,f16,128,0.000234003309
62686554,1,batch,f16,128,0.000221964607
62686554,2,batch,f16,128,0.000221831478
62686554,3,batch,f16,128,0.000220830297
62686554,4,batch,f16,128,0.000220286056
62686554,5,batch,f16,128,0.000211447895
62686554,6,batch,f16,128,0.000224742311
62686554,7,batch,f16,128,0.000222071651
62686554,8,batch,f16,128,0.000233928147
62686554,9,batch,f16,128,0.000230187839
62686554,10,batch,f16,128,0.000240039157
62686554,11,batch,f16,128,0.000233577067
62686562,0,batch,f16,256,0.0002190644
62686562,1,batch,f16,256,0.000211391152
62686562,2,batch,f16,256,0.000210186727
62686562,3,batch,f16,256,0.000205777979
62686562,4,batch,f16,256,0.000217429305
62686562,5,batch,f16,256,0.000218943952
62686562,6,batch,f16,256,0.000216929454
62686562,7,batch,f16,256,0.000220477246
62686562,8,batch,f16,256,0.000219640382
62686562,9,batch,f16,256,0.000215510618
62686562,10,batch,f16,256,0.000220971124
62686562,11,batch,f16,256,0.000217100434
62686563,0,batch,f16,512,0.00022133017
62686563,1,batch,f16,512,0.000220593762
62686563,2,batch,f16,512,0.0002109965
62686563,3,batch,f16,512,0.000221074403
62686563,4,batch,f16,512,0.000218935071
62686563,5,batch,f16,512,0.000212191939
62686563,6,batch,f16,512,0.000211484389
62686563,7,batch,f16,512,0.000211568214
62686563,8,batch,f16,512,0.000221507511
62686563,9,batch,f16,512,0.000259536468
62686563,10,batch,f16,512,0.00025009376
62686563,11,batch,f16,512,0.000239565584
62686579,0,batch,f16,1024,0.000217581627
62686579,1,batch,f16,1024,0.000216436355
62686579,2,batch,f16,1024,0.000216302132
62686579,3,batch,f16,1024,0.000216512248
62686579,4,batch,f16,1024,0.000215118636
62686579,5,batch,f16,1024,0.000213185022
62686579,6,batch,f16,1024,0.000218564956
62686579,7,batch,f16,1024,0.000232133495
62686579,8,batch,f16,1024,0.000239396404
62686579,9,batch,f16,1024,0.000214698625
62686579,10,batch,f16,1024,0.000207089899
62686579,11,batch,f16,1024,0.000215251323
62686580,0,batch,f16,2048,0.000223055991
62686580,1,batch,f16,2048,0.000221716249
62686580,2,batch,f16,2048,0.000221889983
62686580,3,batch,f16,2048,0.000218962649
62686580,4,batch,f16,2048,0.000220075645
62686580,5,batch,f16,2048,0.000210271099
62686580,6,batch,f16,2048,0.000227272158
62686580,7,batch,f16,2048,0.00021856893
62686580,8,batch,f16,2048,0.00022135658
62686580,9,batch,f16,2048,0.000249773824
62686580,10,batch,f16,2048,0.000260185158
62686580,11,batch,f16,2048,0.0002421447
62686591,0,batch,f16,4096,0.000220413706
62686591,1,batch,f16,4096,0.000215334081
62686591,2,batch,f16,4096,0.000207137514
62686591,3,batch,f16,4096,0.000212784532
62686591,4,batch,f16,4096,0.000216289544
62686591,5,batch,f16,4096,0.000214201191
62686591,6,batch,f16,4096,0.000212716972
62686591,7,batch,f16,4096,0.000214539715
62686591,8,batch,f16,4096,0.000212885685
62686591,9,batch,f16,4096,0.000214196647
62686591,10,batch,f16,4096,0.000251804704
62686591,11,batch,f16,4096,0.000232664363
62686592,0,batch,f16,8192,0.000224099564
62686592,1,batch,f16,8192,0.00023478661
62686592,2,batch,f16,8192,0.00022210005
62686592,3,batch,f16,8192,0.00020999225
62686592,4,batch,f16,8192,0.000210454067
62686592,5,batch,f16,8192,0.000219447746
62686592,6,batch,f16,8192,0.000231778231
62686592,7,batch,f16,8192,0.000219904946
62686592,8,batch,f16,8192,0.000219577878
62686592,9,batch,f16,8192,0.000222176566
62686592,10,batch,f16,8192,0.000219123439
62686592,11,batch,f16,8192,0.000209965818
62686602,0,batch,f16,16384,0.000218572426
62686602,1,batch,f16,16384,0.000218219069
62686602,2,batch,f16,16384,0.000211601036
62686602,3,batch,f16,16384,0.000208252626
62686602,4,batch,f16,16384,0.000216259677
62686602,5,batch,f16,16384,0.000216188119
62686602,6,batch,f16,16384,0.00021748246
62686602,7,batch,f16,16384,0.000219160765
62686602,8,batch,f16,16384,0.000217466788
62686602,9,batch,f16,16384,0.00022989342
62686602,10,batch,f16,16384,0.000219927065
62686602,11,batch,f16,16384,0.000226703475
62686603,0,batch,f16,32768,0.000289271264
62686603,1,batch,f16,32768,0.000253995037
62686603,2,batch,f16,32768,0.000281351122
62686603,3,batch,f16,32768,0.000261644473
62686603,4,batch,f16,32768,0.000251081865
62686603,5,batch,f16,32768,0.000279350339
62686603,6,batch,f16,32768,0.000267840918
62686603,7,batch,f16,32768,0.000253136336
62686603,8,batch,f16,32768,0.000251202216
62686603,9,batch,f16,32768,0.000275434304
62686603,10,batch,f16,32768,0.000284104621
62686603,11,batch,f16,32768,0.000273742317
62686619,0,batch,f16,65536,0.000336770071
62686619,1,batch,f16,65536,0.000317898549
62686619,2,batch,f16,65536,0.000295607975
62686619,3,batch,f16,65536,0.000300425503
62686619,4,batch,f16,65536,0.000290352996
62686619,5,batch,f16,65536,0.000292583575
62686619,6,batch,f16,65536,0.000324077567
62686619,7,batch,f16,65536,0.000327009066
62686619,8,batch,f16,65536,0.000321777681
62686619,9,batch,f16,65536,0.000315624613
62686619,10,batch,f16,65536,0.000327724869
62686619,11,batch,f16,65536,0.000320484968
62686620,0,batch,f16,131072,0.000394049879
62686620,1,batch,f16,131072,0.000413643783
62686620,2,batch,f16,131072,0.000478909686
62686620,3,batch,f16,131072,0.00045308679
62686620,4,batch,f16,131072,0.000479063734
62686620,5,batch,f16,131072,0.000459491319
62686620,6,batch,f16,131072,0.000474504947
62686620,7,batch,f16,131072,0.000468996627
62686620,8,batch,f16,131072,0.000419226677
62686620,9,batch,f16,131072,0.000423818566
62686620,10,batch,f16,131072,0.000469870327
62686620,11,batch,f16,131072,0.000432217868
