run,repeat,sweep,dtype,size,seconds
62753414,0,batch,f64,2,0.00825914388
62753414,1,batch,f64,2,0.00716134912
62753414,2,batch,f64,2,0.00826530225
62753414,3,batch,f64,2,0.00847964375
62753414,4,batch,f64,2,0.00908667225
62753414,5,batch,f64,2,0.00775213187
62753414,6,batch,f64,2,0.008547965
62753414,7,batch,f64,2,0.0089772835
62753414,8,batch,f64,2,0.00824664163
62753414,9,batch,f64,2,0.0072673744
62753414,10,batch,f64,2,0.00824694925
62753414,11,batch,f64,2,0.007641413
62753413,0,batch,f64,1,0.00691101213
62753413,1,batch,f64,1,0.00857157712
62753413,2,batch,f64,1,0.00807819662
62753413,3,batch,f64,1,0.0072335336
62753413,4,batch,f64,1,0.00821598087
62753413,5,batch,f64,1,0.00865715425
62753413,6,batch,f64,1,0.00774643363
62753413,7,batch,f64,1,0.00722383489
62753413,8,batch,f64,1,0.0073165305
62753413,9,batch,f64,1,0.00863642713
62753413,10,batch,f64,1,0.006765627
62753413,11,batch,f64,1,0.0072148105
62753423,0,batch,f64,4,0.00949226633
62753423,1,batch,f64,4,0.00925206962
62753423,2,batch,f64,4,0.00792905087
62753423,3,batch,f64,4,0.00928336838
62753423,4,batch,f64,4,0.00870970463
62753423,5,batch,f64,4,0.00955118817
62753423,6,batch,f64,4,0.00955297517
62753423,7,batch,f64,4,0.00928513325
62753423,8,batch,f64,4,0.0107170253
62753423,9,batch,f64,4,0.0088036415
62753423,10,batch,f64,4,0.010286426
62753423,11,batch,f64,4,0.0109760987
62753424,0,batch,f64,8,0.0131363205
62753424,1,batch,f64,8,0.0108325552
62753424,2,batch,f64,8,0.0100308113
62753424,3,batch,f64,8,0.010885096
62753424,4,batch,f64,8,0.0112559232
62753424,5,batch,f64,8,0.0115531578
62753424,6,batch,f64,8,0.0112418315
62753424,7,batch,f64,8,0.0104880397
62753424,8,batch,f64,8,0.00973615583
62753424,9,batch,f64,8,0.011185883
62753424,10,batch,f64,8,0.0116655655
62753424,11,batch,f64,8,0.0111668557
62753429,0,batch,f64,16,0.0116064237
62753429,1,batch,f64,16,0.010758336
62753429,2,batch,f64,16,0.0119974277
62753429,3,batch,f64,16,0.0109153298
62753429,4,batch,f64,16,0.0110302628
62753429,5,batch,f64,16,0.011377355
62753429,6,batch,f64,16,0.0113065923
62753429,7,batch,f64,16,0.0116602222
62753429,8,batch,f64,16,0.0115593807
62753429,9,batch,f64,16,0.012577487
62753429,10,batch,f64,16,0.0121111602
62753429,11,batch,f64,16,0.010373172
62753430,0,batch,f64,32,0.0129581658
62753430,1,batch,f64,32,0.013202143
62753430,2,batch,f64,32,0.0121026642
62753430,3,batch,f64,32,0.0151265903
62753430,4,batch,f64,32,0.0119977482
62753430,5,batch,f64,32,0.013157111
62753430,6,batch,f64,32,0.0123934253
62753430,7,batch,f64,32,0.0129260853
62753430,8,batch,f64,32,0.0139262175
62753430,9,batch,f64,32,0.0123816208
62753430,10,batch,f64,32,0.011766762
62753430,11,batch,f64,32,0.0125078795
62753475,0,batch,f64,64,0.0151195533
62753475,1,batch,f64,64,0.0140150035
62753475,2,batch,f64,64,0.013802222
62753475,3,batch,f64,64,0.0132711387
62753475,4,batch,f64,64,0.0136511688
62753475,5,batch,f64,64,0.0138278092
62753475,6,batch,f64,64,0.0131760783
62753475,7,batch,f64,64,0.0141209802
62753475,8,batch,f64,64,0.0133815598
62753475,9,batch,f64,64,0.0133705422
62753475,10,batch,f64,64,0.0128258403
62753475,11,batch,f64,64,0.0143707222
62753476,0,batch,f64,128,0.0191820922
62753476,1,batch,f64,128,0.018077942
62753476,2,batch,f64,128,0.017136994
62753476,3,batch,f64,128,0.0204051793
62753476,4,batch,f64,128,0.0187664562
62753476,5,batch,f64,128,0.0175899738
62753476,6,batch,f64,128,0.0174171957
62753476,7,batch,f64,128,0.017422742
62753476,8,batch,f64,128,0.016728508
62753476,9,batch,f64,128,0.0177270275
62753476,10,batch,f64,128,0.0173662403
62753476,11,batch,f64,128,0.016729457
62753531,0,batch,f64,256,0.021989611
62753531,1,batch,f64,256,0.0249657975
62753531,2,batch,f64,256,0.02412733
62753531,3,batch,f64,256,0.0234782115
