run,repeat,sweep,dtype,size,seconds
62745530,0,batch,f64,4,0.00171761706
62745530,1,batch,f64,4,0.00166548942
62745530,2,batch,f64,4,0.00152641198
62745530,3,batch,f64,4,0.00167617597
62745530,4,batch,f64,4,0.00172472289
62745530,5,batch,f64,4,0.00175501756
62745530,6,batch,f64,4,0.00169404597
62745530,7,batch,f64,4,0.00170482827
62745530,8,batch,f64,4,0.001860122
62745530,9,batch,f64,4,0.00166467509
62745530,10,batch,f64,4,0.00174924637
62745530,11,batch,f64,4,0.00182088497
62745538,0,batch,f64,8,0.00353609865
62745538,1,batch,f64,8,0.0031755618
62745538,2,batch,f64,8,0.00326440838
62745538,3,batch,f64,8,0.0035970763
62745538,4,batch,f64,8,0.00354278705
62745538,5,batch,f64,8,0.00324794959
62745538,6,batch,f64,8,0.00400424961
62745538,7,batch,f64,8,0.0033097088
62745538,8,batch,f64,8,0.00280652439
62745538,9,batch,f64,8,0.00313513455
62745538,10,batch,f64,8,0.00283805125
62745538,11,batch,f64,8,0.00336553211
62745552,0,batch,f64,16,0.00600136964
62745552,1,batch,f64,16,0.00656311988
62745552,2,batch,f64,16,0.00632228514
62745552,3,batch,f64,16,0.00618463993
62745552,4,batch,f64,16,0.00676924341
62745552,5,batch,f64,16,0.00663317625
62745552,6,batch,f64,16,0.006951275
62745552,7,batch,f64,16,0.006493963
62745552,8,batch,f64,16,0.00733049434
62745552,9,batch,f64,16,0.0072038386
62745552,10,batch,f64,16,0.0059444903
62745552,11,batch,f64,16,0.00493928317
62745698,0,batch,f64,32,0.0101394818
62745698,1,batch,f64,32,0.010103092
62745698,2,batch,f64,32,0.00939133913
62745698,3,batch,f64,32,0.00887690519
62745698,4,batch,f64,32,0.00926612975
62745698,5,batch,f64,32,0.00924001667
62745698,6,batch,f64,32,0.00954475337
62745698,7,batch,f64,32,0.010319176
62745698,8,batch,f64,32,0.0095997575
62745698,9,batch,f64,32,0.0098661712
62745698,10,batch,f64,32,0.0101625317
62745698,11,batch,f64,32,0.0089347381
62745703,0,batch,f64,64,0.0164497767
62745703,1,batch,f64,64,0.0171286675
62745703,2,batch,f64,64,0.0215228967
62745703,3,batch,f64,64,0.0218698305
62745703,4,batch,f64,64,0.0188322573
62745703,5,batch,f64,64,0.0188891073
62745703,6,batch,f64,64,0.0181777288
62745703,7,batch,f64,64,0.0171177247
62745703,8,batch,f64,64,0.017888636
62745703,9,batch,f64,64,0.020098098
62745703,10,batch,f64,64,0.02162525
62745703,11,batch,f64,64,0.018816777
62745739,0,batch,f64,128,0.031189967
62745739,1,batch,f64,128,0.03993478
62745739,2,batch,f64,128,0.034062111
62745739,3,batch,f64,128,0.0325719855
62745739,4,batch,f64,128,0.031194498
62745739,5,batch,f64,128,0.0384810035
62745739,6,batch,f64,128,0.034176054
62745739,7,batch,f64,128,0.0322116905
62745739,8,batch,f64,128,0.031634693
62745739,9,batch,f64,128,0.032146646
62745739,10,batch,f64,128,0.035320551
62745739,11,batch,f64,128,0.038039632
62745746,0,batch,f64,256,0.063297259
62745746,1,batch,f64,256,0.067801768
62745746,2,batch,f64,256,0.06334493
62745746,3,batch,f64,256,0.063418054
62745746,4,batch,f64,256,0.0635718729
62745746,5,batch,f64,256,0.063763862
62745746,6,batch,f64,256,0.07115492
62745746,7,batch,f64,256,0.062271183
62745746,8,batch,f64,256,0.063379864
62745746,9,batch,f64,256,0.063111953
62745746,10,batch,f64,256,0.062965025
62745746,11,batch,f64,256,0.063781549
62745752,0,batch,f64,512,0.126500699
62745752,1,batch,f64,512,0.124619558
62745752,2,batch,f64,512,0.123190195
62745752,3,batch,f64,512,0.122886929
62745752,4,batch,f64,512,0.122886756
62745752,5,batch,f64,512,0.127374657
62745752,6,batch,f64,512,0.123575768
62745752,7,batch,f64,512,0.122925418
62745752,8,batch,f64,512,0.123953652
62745752,9,batch,f64,512,0.123507964
62745752,10,batch,f64,512,0.126264541
62745752,11,batch,f64,512,0.123155822
62745762,0,batch,f64,1024,0.243720525
62745762,1,batch,f64,1024,0.252747797
62745762,2,batch,f64,1024,0.240986095
62745762,3,batch,f64,1024,0.249925648
62745762,4,batch,f64,1024,0.244322704
62745762,5,batch,f64,1024,0.248860305
62745762,6,batch,f64,1024,0.241563944
62745762,7,batch,f64,1024,0.24582013
62745762,8,batch,f64,1024,0.2427164
62745762,9,batch,f64,1024,0.246539668
62745762,10,batch,f64,1024,0.244808949
62745762,11,batch,f64,1024,0.246001968
62745787,0,batch,f64,2048,0.497423736
62745787,1,batch,f64,2048,0.500050022
62745787,2,batch,f64,2048,0.497589709
62745787,3,batch,f64,2048,0.500938847
62745787,4,batch,f64,2048,0.496698201
62745787,5,batch,f64,2048,0.507457606
62745787,6,batch,f64,2048,0.49368637
62745787,7,batch,f64,2048,0.492852808
62745787,8,batch,f64,2048,0.494953217
62745787,9,batch,f64,2048,0.495392001
62745787,10,batch,f64,2048,0.495804506
62745787,11,batch,f64,2048,0.501547688
62745816,0,batch,f64,4096,0.990102702
62745816,1,batch,f64,4096,0.975305906
62745816,2,batch,f64,4096,0.980017904
62745816,3,batch,f64,4096,0.971351401
62745816,4,batch,f64,4096,0.974168633
62745816,5,batch,f64,4096,0.980530083
62745816,6,batch,f64,4096,0.97229617
62745816,7,batch,f64,4096,0.97260789
62745816,8,batch,f64,4096,0.985279006
62745816,9,batch,f64,4096,0.98143111
