run,repeat,sweep,dtype,size,seconds
62738981,0,dim,f32,1,0.0080081562
62738981,1,dim,f32,1,0.00767275367
62738981,2,dim,f32,1,0.00805624133
62738981,3,dim,f32,1,0.00794224892
62738981,4,dim,f32,1,0.00767680292
62738981,5,dim,f32,1,0.00769046725
62738981,6,dim,f32,1,0.00787014183
62738981,7,dim,f32,1,0.0085598502
62738981,8,dim,f32,1,0.0077398835
62738981,9,dim,f32,1,0.00776615775
62738981,10,dim,f32,1,0.00776637217
62738981,11,dim,f32,1,0.00686053421
62738987,0,dim,f32,2,0.0251726975
62738987,1,dim,f32,2,0.027796036
62738987,2,dim,f32,2,0.027033179
62738987,3,dim,f32,2,0.0277937245
62738987,4,dim,f32,2,0.0264923085
62738987,5,dim,f32,2,0.025325135
62738987,6,dim,f32,2,0.0269832505
62738987,7,dim,f32,2,0.0321764655
62738987,8,dim,f32,2,0.036947253
62738987,9,dim,f32,2,0.0265084155
62738987,10,dim,f32,2,0.0239153898
62738987,11,dim,f32,2,0.0283008255
